file,label,Fs,duration_s,E_low,E_mid,E_high,E_total,ratio_low,ratio_mid,ratio_high,rolloff95_Hz,SFM_0_2k,HNR_dB,result_class,result_explain
voice_010.wav,"voice_010 (Mandarin, original)",44100,25.0002494331066,0.0481067356459212,0.00286634765570796,0.000445197241607792,0.0514182805432372,0.935595961935535,0.0557456924935029,0.00865834557095759,1442.724609375,0.192753657294513,0.699800809891874,cover,"HF_ratio=0.0087 (thr=0.0160), rolloff95=1442.7 Hz (thr=1922.9)"
voice_020.wav,"voice_020 (Cantonese, original)",44100,25.0002494331066,0.0811105439741802,0.00412259622035728,0.000642139106627978,0.0858752793011657,0.944515635165791,0.0480067867482478,0.00747757808595869,1162.79296875,0.18314123971679,0.635319416200946,cover,"HF_ratio=0.0075 (thr=0.0160), rolloff95=1162.8 Hz (thr=1922.9)"
voice_030.wav,"voice_030 (quiet cover)",48000,27.4346666666667,0.0946472394662552,0.0091569804187031,0.00255219577033758,0.106356415655296,0.889906254202937,0.0860971137686805,0.0239966320283801,2542.96875,0.187071107721557,11.2792685545533,original,"HF_ratio=0.0240 (thr=0.0160), rolloff95=2543.0 Hz (thr=1922.9)"
voice_040.wav,"voice_040 (noisy)",48000,27.52,0.0386508637745905,0.00225440137962813,0.000555296355271523,0.0414605615094904,0.932232038529996,0.0543745983544408,0.0133933631155578,1207.03125,0.115042166001135,11.6816610215194,n/a,"HF_ratio=0.0134 (thr=0.0160), rolloff95=1207.0 Hz (thr=1922.9)"
